#Constrained by relation between 12+log(O/H), log(U) and log(C/O)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 NeIII_3869      	 OIII_4363       	 OIII_5007      
8.0000000 	 -1.1500000 	 -3.5000000 	 29.9745000 	 0.0000000 	 0.0033000 	 1.7281000 	 0.0593000 	 0.0855000 	 0.2920000 	 0.0320000 	 2.1452000
8.0000000 	 -1.1500000 	 -3.2500000 	 21.3538000 	 0.0000000 	 0.0161000 	 2.0491000 	 0.1605000 	 0.1532000 	 0.3605000 	 0.0752000 	 4.1920000
8.0000000 	 -1.1500000 	 -3.0000000 	 14.5858000 	 0.0000000 	 0.0611000 	 2.2412000 	 0.3109000 	 0.2494000 	 0.4179000 	 0.1272000 	 5.9321000
8.0000000 	 -1.1500000 	 -2.7500000 	 9.7882000 	 0.0019000 	 0.1887000 	 2.4092000 	 0.4942000 	 0.3716000 	 0.4439000 	 0.1789000 	 7.0375000
8.0000000 	 -1.1500000 	 -2.5000000 	 6.7115000 	 0.0126000 	 0.4440000 	 2.5736000 	 0.6679000 	 0.4791000 	 0.4215000 	 0.2161000 	 7.2841000
8.0000000 	 -1.1500000 	 -2.2500000 	 4.9404000 	 0.0402000 	 0.7913000 	 2.8030000 	 0.7900000 	 0.5290000 	 0.3667000 	 0.2316000 	 6.8308000
8.0000000 	 -1.1500000 	 -2.0000000 	 3.7532000 	 0.0958000 	 1.0622000 	 3.0644000 	 0.7915000 	 0.4843000 	 0.2926000 	 0.2150000 	 5.7209000
8.0000000 	 -1.1500000 	 -1.7500000 	 3.3234000 	 0.1630000 	 1.0945000 	 3.2929000 	 0.6531000 	 0.3664000 	 0.2126000 	 0.1690000 	 4.2116000
8.0000000 	 -1.1500000 	 -1.5000000 	 2.8396000 	 0.2043000 	 0.9169000 	 3.4301000 	 0.4519000 	 0.2408000 	 0.1410000 	 0.1142000 	 2.7516000
8.0000000 	 -1.1500000 	 -1.2500000 	 2.5377000 	 0.2032000 	 0.6655000 	 3.4035000 	 0.2777000 	 0.1470000 	 0.0879000 	 0.0692000 	 1.6410000
8.0000000 	 -1.1500000 	 -1.0000000 	 2.2337000 	 0.1731000 	 0.4444000 	 3.1946000 	 0.1694000 	 0.0890000 	 0.0537000 	 0.0411000 	 0.9435000
8.0000000 	 -1.1500000 	 -0.7500000 	 1.4614000 	 0.1450000 	 0.3033000 	 2.8033000 	 0.1779000 	 0.0618000 	 0.0321000 	 0.0358000 	 0.6381000
8.0000000 	 -1.1500000 	 -0.5000000 	 0.6836000 	 0.1433000 	 0.2441000 	 2.5389000 	 0.3724000 	 0.0671000 	 0.0364000 	 0.0631000 	 0.8433000
8.0000000 	 -1.0250000 	 -4.0000000 	 32.6733000 	 0.0000000 	 0.0000000 	 0.8936000 	 0.0040000 	 0.0298000 	 0.1717000 	 0.0029000 	 0.2799000
8.0000000 	 -1.0250000 	 -3.7500000 	 33.1417000 	 0.0000000 	 0.0000000 	 1.3271000 	 0.0164000 	 0.0601000 	 0.2291000 	 0.0102000 	 0.8250000
8.0000000 	 -1.0250000 	 -3.5000000 	 30.0043000 	 0.0000000 	 0.0044000 	 1.7257000 	 0.0589000 	 0.1135000 	 0.2914000 	 0.0318000 	 2.1364000
8.0000000 	 -1.0250000 	 -3.2500000 	 21.3284000 	 0.0000000 	 0.0210000 	 2.0496000 	 0.1600000 	 0.2038000 	 0.3601000 	 0.0750000 	 4.1879000
8.0000000 	 -1.0250000 	 -3.0000000 	 14.6018000 	 0.0000000 	 0.0797000 	 2.2405000 	 0.3096000 	 0.3315000 	 0.4173000 	 0.1268000 	 5.9219000
8.0000000 	 -1.0250000 	 -2.7500000 	 9.6701000 	 0.0037000 	 0.2457000 	 2.3984000 	 0.4888000 	 0.4911000 	 0.4421000 	 0.1772000 	 6.9898000
8.0000000 	 -1.0250000 	 -2.5000000 	 6.9048000 	 0.0161000 	 0.5793000 	 2.5736000 	 0.6633000 	 0.6355000 	 0.4209000 	 0.2150000 	 7.2686000
8.0000000 	 -1.0250000 	 -2.2500000 	 5.0058000 	 0.0518000 	 1.0313000 	 2.8136000 	 0.7870000 	 0.7050000 	 0.3668000 	 0.2313000 	 6.8420000
8.0000000 	 -1.0250000 	 -2.0000000 	 4.0011000 	 0.1240000 	 1.3701000 	 3.0691000 	 0.7858000 	 0.6453000 	 0.2927000 	 0.2141000 	 5.7142000
8.0000000 	 -1.0250000 	 -1.7500000 	 3.3381000 	 0.2128000 	 1.4113000 	 3.3042000 	 0.6504000 	 0.4908000 	 0.2128000 	 0.1687000 	 4.2161000
8.0000000 	 -1.0250000 	 -1.5000000 	 2.8672000 	 0.2676000 	 1.1837000 	 3.4406000 	 0.4506000 	 0.3237000 	 0.1410000 	 0.1140000 	 2.7549000
8.0000000 	 -1.0250000 	 -1.2500000 	 2.5216000 	 0.2663000 	 0.8617000 	 3.4117000 	 0.2767000 	 0.1980000 	 0.0878000 	 0.0691000 	 1.6425000
8.0000000 	 -1.0250000 	 -1.0000000 	 2.2713000 	 0.2277000 	 0.5796000 	 3.1970000 	 0.1689000 	 0.1203000 	 0.0538000 	 0.0410000 	 0.9445000
8.0000000 	 -1.0250000 	 -0.7500000 	 1.4674000 	 0.1922000 	 0.4015000 	 2.8060000 	 0.1749000 	 0.0832000 	 0.0322000 	 0.0354000 	 0.6344000
8.0000000 	 -1.0250000 	 -0.5000000 	 0.7013000 	 0.1914000 	 0.3228000 	 2.5392000 	 0.3694000 	 0.0894000 	 0.0363000 	 0.0627000 	 0.8391000
8.0000000 	 -0.9000000 	 -4.0000000 	 32.6454000 	 0.0000000 	 0.0000000 	 0.8932000 	 0.0040000 	 0.0395000 	 0.1713000 	 0.0029000 	 0.2785000
8.0000000 	 -0.9000000 	 -3.7500000 	 33.1411000 	 0.0000000 	 0.0000000 	 1.3258000 	 0.0162000 	 0.0797000 	 0.2285000 	 0.0101000 	 0.8205000
8.0000000 	 -0.9000000 	 -3.5000000 	 29.9178000 	 0.0000000 	 0.0057000 	 1.7279000 	 0.0589000 	 0.1510000 	 0.2911000 	 0.0318000 	 2.1385000
8.0000000 	 -0.9000000 	 -3.2500000 	 21.2754000 	 0.0000000 	 0.0275000 	 2.0510000 	 0.1594000 	 0.2709000 	 0.3596000 	 0.0748000 	 4.1845000
8.0000000 	 -0.9000000 	 -3.0000000 	 14.5699000 	 0.0000000 	 0.1040000 	 2.2405000 	 0.3083000 	 0.4404000 	 0.4167000 	 0.1264000 	 5.9128000
8.0000000 	 -0.9000000 	 -2.7500000 	 9.7208000 	 0.0049000 	 0.3212000 	 2.3976000 	 0.4855000 	 0.6509000 	 0.4411000 	 0.1763000 	 6.9714000
8.0000000 	 -0.9000000 	 -2.5000000 	 6.5846000 	 0.0207000 	 0.7565000 	 2.5894000 	 0.6614000 	 0.8469000 	 0.4210000 	 0.2150000 	 7.2908000
8.0000000 	 -0.9000000 	 -2.2500000 	 4.8851000 	 0.0666000 	 1.3284000 	 2.8220000 	 0.7808000 	 0.9370000 	 0.3666000 	 0.2302000 	 6.8375000
8.0000000 	 -0.9000000 	 -2.0000000 	 4.2120000 	 0.1601000 	 1.7462000 	 3.0753000 	 0.7785000 	 0.8586000 	 0.2930000 	 0.2128000 	 5.7069000
8.0000000 	 -0.9000000 	 -1.7500000 	 3.0962000 	 0.2770000 	 1.7969000 	 3.3200000 	 0.6472000 	 0.6562000 	 0.2129000 	 0.1684000 	 4.2217000
8.0000000 	 -0.9000000 	 -1.5000000 	 2.8920000 	 0.3485000 	 1.5035000 	 3.4486000 	 0.4479000 	 0.4336000 	 0.1415000 	 0.1136000 	 2.7545000
8.0000000 	 -0.9000000 	 -1.2500000 	 2.5094000 	 0.3483000 	 1.1029000 	 3.4218000 	 0.2761000 	 0.2663000 	 0.0879000 	 0.0691000 	 1.6451000
8.0000000 	 -0.9000000 	 -1.0000000 	 2.2545000 	 0.2985000 	 0.7487000 	 3.2028000 	 0.1681000 	 0.1620000 	 0.0539000 	 0.0409000 	 0.9452000
8.0000000 	 -0.9000000 	 -0.7500000 	 1.5614000 	 0.2534000 	 0.5272000 	 2.8110000 	 0.1689000 	 0.1112000 	 0.0323000 	 0.0344000 	 0.6259000
8.0000000 	 -0.9000000 	 -0.5000000 	 0.7261000 	 0.2553000 	 0.4263000 	 2.5404000 	 0.3657000 	 0.1193000 	 0.0360000 	 0.0621000 	 0.8333000
8.0000000 	 -0.7750000 	 -4.0000000 	 32.5493000 	 0.0000000 	 0.0000000 	 0.8933000 	 0.0040000 	 0.0525000 	 0.1709000 	 0.0029000 	 0.2788000
8.0000000 	 -0.7750000 	 -3.7500000 	 33.1486000 	 0.0000000 	 0.0000000 	 1.3240000 	 0.0160000 	 0.1054000 	 0.2278000 	 0.0100000 	 0.8142000
8.0000000 	 -0.7750000 	 -3.5000000 	 29.3467000 	 0.0000000 	 0.0077000 	 1.7441000 	 0.0598000 	 0.2033000 	 0.2925000 	 0.0323000 	 2.1788000
8.0000000 	 -0.7750000 	 -3.2500000 	 21.2484000 	 0.0000000 	 0.0359000 	 2.0513000 	 0.1585000 	 0.3597000 	 0.3589000 	 0.0746000 	 4.1766000
8.0000000 	 -0.7750000 	 -3.0000000 	 14.3161000 	 0.0000000 	 0.1366000 	 2.2514000 	 0.3080000 	 0.5866000 	 0.4167000 	 0.1265000 	 5.9329000
8.0000000 	 -0.7750000 	 -2.7500000 	 9.8229000 	 0.0063000 	 0.4202000 	 2.4078000 	 0.4833000 	 0.8656000 	 0.4407000 	 0.1760000 	 6.9823000
8.0000000 	 -0.7750000 	 -2.5000000 	 6.5625000 	 0.0263000 	 0.9790000 	 2.5942000 	 0.6549000 	 1.1204000 	 0.4201000 	 0.2136000 	 7.2773000
8.0000000 	 -0.7750000 	 -2.2500000 	 5.0266000 	 0.0851000 	 1.6881000 	 2.8281000 	 0.7714000 	 1.2382000 	 0.3662000 	 0.2284000 	 6.8230000
8.0000000 	 -0.7750000 	 -2.0000000 	 4.0388000 	 0.2062000 	 2.1968000 	 3.0904000 	 0.7717000 	 1.1392000 	 0.2932000 	 0.2118000 	 5.7103000
8.0000000 	 -0.7750000 	 -1.7500000 	 3.4703000 	 0.3576000 	 2.2410000 	 3.3292000 	 0.6406000 	 0.8736000 	 0.2136000 	 0.1673000 	 4.2186000
8.0000000 	 -0.7750000 	 -1.5000000 	 2.8795000 	 0.4529000 	 1.8824000 	 3.4663000 	 0.4449000 	 0.5797000 	 0.1416000 	 0.1133000 	 2.7579000
8.0000000 	 -0.7750000 	 -1.2500000 	 2.5043000 	 0.4523000 	 1.3866000 	 3.4292000 	 0.2742000 	 0.3571000 	 0.0883000 	 0.0688000 	 1.6447000
8.0000000 	 -0.7750000 	 -1.0000000 	 2.2433000 	 0.3889000 	 0.9532000 	 3.2082000 	 0.1673000 	 0.2180000 	 0.0542000 	 0.0408000 	 0.9462000
8.0000000 	 -0.7750000 	 -0.7500000 	 1.6424000 	 0.3328000 	 0.6857000 	 2.8161000 	 0.1630000 	 0.1488000 	 0.0325000 	 0.0335000 	 0.6190000
8.0000000 	 -0.7750000 	 -0.5000000 	 0.6706000 	 0.3406000 	 0.5621000 	 2.5430000 	 0.3606000 	 0.1588000 	 0.0356000 	 0.0613000 	 0.8252000
8.0000000 	 -0.6500000 	 -4.0000000 	 32.4529000 	 0.0000000 	 0.0000000 	 0.8930000 	 0.0040000 	 0.0695000 	 0.1703000 	 0.0028000 	 0.2781000
8.0000000 	 -0.6500000 	 -3.7500000 	 33.1563000 	 0.0000000 	 0.0012000 	 1.3226000 	 0.0158000 	 0.1394000 	 0.2270000 	 0.0099000 	 0.8062000
8.0000000 	 -0.6500000 	 -3.5000000 	 29.5695000 	 0.0000000 	 0.0100000 	 1.7309000 	 0.0584000 	 0.2667000 	 0.2903000 	 0.0317000 	 2.1400000
8.0000000 	 -0.6500000 	 -3.2500000 	 21.3405000 	 0.0000000 	 0.0464000 	 2.0473000 	 0.1567000 	 0.4755000 	 0.3576000 	 0.0739000 	 4.1512000
8.0000000 	 -0.6500000 	 -3.0000000 	 14.5032000 	 0.0000000 	 0.1771000 	 2.2446000 	 0.3040000 	 0.7738000 	 0.4148000 	 0.1252000 	 5.8912000
8.0000000 	 -0.6500000 	 -2.7500000 	 9.9012000 	 0.0080000 	 0.5445000 	 2.4105000 	 0.4777000 	 1.1428000 	 0.4392000 	 0.1746000 	 6.9595000
8.0000000 	 -0.6500000 	 -2.5000000 	 6.5098000 	 0.0332000 	 1.2522000 	 2.6005000 	 0.6467000 	 1.4779000 	 0.4190000 	 0.2119000 	 7.2617000
8.0000000 	 -0.6500000 	 -2.2500000 	 5.1802000 	 0.1082000 	 2.1131000 	 2.8374000 	 0.7598000 	 1.6301000 	 0.3658000 	 0.2262000 	 6.8074000
8.0000000 	 -0.6500000 	 -2.0000000 	 4.0548000 	 0.2642000 	 2.7158000 	 3.1122000 	 0.7628000 	 1.5064000 	 0.2935000 	 0.2106000 	 5.7176000
8.0000000 	 -0.6500000 	 -1.7500000 	 3.1915000 	 0.4599000 	 2.7514000 	 3.3534000 	 0.6345000 	 1.1597000 	 0.2139000 	 0.1665000 	 4.2245000
8.0000000 	 -0.6500000 	 -1.5000000 	 2.7369000 	 0.5835000 	 2.3113000 	 3.4848000 	 0.4416000 	 0.7741000 	 0.1420000 	 0.1129000 	 2.7616000
8.0000000 	 -0.6500000 	 -1.2500000 	 2.4807000 	 0.5841000 	 1.7156000 	 3.4457000 	 0.2727000 	 0.4781000 	 0.0884000 	 0.0687000 	 1.6488000
8.0000000 	 -0.6500000 	 -1.0000000 	 2.2516000 	 0.5032000 	 1.1955000 	 3.2189000 	 0.1662000 	 0.2927000 	 0.0544000 	 0.0407000 	 0.9486000
8.0000000 	 -0.6500000 	 -0.7500000 	 1.6416000 	 0.4338000 	 0.8812000 	 2.8238000 	 0.1567000 	 0.1986000 	 0.0326000 	 0.0326000 	 0.6117000
8.0000000 	 -0.6500000 	 -0.5000000 	 0.7151000 	 0.4529000 	 0.7366000 	 2.5448000 	 0.3541000 	 0.2114000 	 0.0352000 	 0.0604000 	 0.8154000
8.1000000 	 -1.1500000 	 -4.0000000 	 31.4406000 	 0.0000000 	 0.0000000 	 0.8895000 	 0.0044000 	 0.0250000 	 0.2046000 	 0.0032000 	 0.3302000
8.1000000 	 -1.1500000 	 -3.7500000 	 31.6280000 	 0.0000000 	 0.0000000 	 1.3295000 	 0.0185000 	 0.0518000 	 0.2761000 	 0.0119000 	 1.0065000
8.1000000 	 -1.1500000 	 -3.5000000 	 28.3732000 	 0.0000000 	 0.0038000 	 1.7413000 	 0.0672000 	 0.0986000 	 0.3531000 	 0.0374000 	 2.6218000
8.1000000 	 -1.1500000 	 -3.2500000 	 20.8417000 	 0.0000000 	 0.0177000 	 2.0514000 	 0.1784000 	 0.1747000 	 0.4346000 	 0.0865000 	 5.0397000
8.1000000 	 -1.1500000 	 -3.0000000 	 13.9125000 	 0.0000000 	 0.0677000 	 2.2689000 	 0.3521000 	 0.2871000 	 0.5073000 	 0.1487000 	 7.2478000
8.1000000 	 -1.1500000 	 -2.7500000 	 9.8673000 	 0.0032000 	 0.2096000 	 2.4289000 	 0.5592000 	 0.4258000 	 0.5397000 	 0.2087000 	 8.5732000
8.1000000 	 -1.1500000 	 -2.5000000 	 6.4230000 	 0.0141000 	 0.5079000 	 2.6271000 	 0.7748000 	 0.5596000 	 0.5194000 	 0.2577000 	 9.0325000
8.1000000 	 -1.1500000 	 -2.2500000 	 4.9534000 	 0.0455000 	 0.9182000 	 2.8651000 	 0.9282000 	 0.6248000 	 0.4561000 	 0.2789000 	 8.5171000
8.1000000 	 -1.1500000 	 -2.0000000 	 3.7839000 	 0.1107000 	 1.2457000 	 3.1368000 	 0.9439000 	 0.5809000 	 0.3676000 	 0.2619000 	 7.1746000
8.1000000 	 -1.1500000 	 -1.7500000 	 3.2279000 	 0.1930000 	 1.3043000 	 3.3827000 	 0.7938000 	 0.4487000 	 0.2692000 	 0.2089000 	 5.3260000
8.1000000 	 -1.1500000 	 -1.5000000 	 2.8663000 	 0.2451000 	 1.1051000 	 3.5153000 	 0.5562000 	 0.2998000 	 0.1796000 	 0.1424000 	 3.4917000
8.1000000 	 -1.1500000 	 -1.2500000 	 2.5112000 	 0.2473000 	 0.8151000 	 3.4764000 	 0.3475000 	 0.1864000 	 0.1122000 	 0.0874000 	 2.0939000
8.1000000 	 -1.1500000 	 -1.0000000 	 2.1602000 	 0.2140000 	 0.5546000 	 3.2416000 	 0.2162000 	 0.1152000 	 0.0688000 	 0.0526000 	 1.2122000
8.1000000 	 -1.1500000 	 -0.7500000 	 1.5424000 	 0.1786000 	 0.3829000 	 2.8331000 	 0.2076000 	 0.0800000 	 0.0421000 	 0.0432000 	 0.8024000
8.1000000 	 -1.1500000 	 -0.5000000 	 0.6666000 	 0.1789000 	 0.3126000 	 2.5451000 	 0.4431000 	 0.0881000 	 0.0469000 	 0.0767000 	 1.0573000
8.1000000 	 -1.0250000 	 -4.0000000 	 31.1397000 	 0.0000000 	 0.0000000 	 0.8912000 	 0.0046000 	 0.0336000 	 0.2047000 	 0.0034000 	 0.3416000
8.1000000 	 -1.0250000 	 -3.7500000 	 31.8240000 	 0.0000000 	 0.0000000 	 1.3244000 	 0.0181000 	 0.0684000 	 0.2751000 	 0.0117000 	 0.9885000
8.1000000 	 -1.0250000 	 -3.5000000 	 28.5591000 	 0.0000000 	 0.0048000 	 1.7329000 	 0.0663000 	 0.1303000 	 0.3518000 	 0.0369000 	 2.5908000
8.1000000 	 -1.0250000 	 -3.2500000 	 21.6167000 	 0.0000000 	 0.0232000 	 2.0662000 	 0.1788000 	 0.2333000 	 0.4350000 	 0.0868000 	 5.0696000
8.1000000 	 -1.0250000 	 -3.0000000 	 14.0172000 	 0.0000000 	 0.0879000 	 2.2648000 	 0.3496000 	 0.3804000 	 0.5059000 	 0.1478000 	 7.2177000
8.1000000 	 -1.0250000 	 -2.7500000 	 9.2058000 	 0.0041000 	 0.2756000 	 2.4360000 	 0.5587000 	 0.5670000 	 0.5395000 	 0.2087000 	 8.5879000
8.1000000 	 -1.0250000 	 -2.5000000 	 6.5332000 	 0.0178000 	 0.6586000 	 2.6249000 	 0.7670000 	 0.7412000 	 0.5182000 	 0.2558000 	 8.9974000
8.1000000 	 -1.0250000 	 -2.2500000 	 4.8625000 	 0.0584000 	 1.1858000 	 2.8749000 	 0.9230000 	 0.8320000 	 0.4560000 	 0.2781000 	 8.5224000
8.1000000 	 -1.0250000 	 -2.0000000 	 4.1305000 	 0.1427000 	 1.5886000 	 3.1379000 	 0.9348000 	 0.7727000 	 0.3678000 	 0.2601000 	 7.1556000
8.1000000 	 -1.0250000 	 -1.7500000 	 3.2797000 	 0.2506000 	 1.6599000 	 3.3898000 	 0.7885000 	 0.5991000 	 0.2696000 	 0.2081000 	 5.3241000
8.1000000 	 -1.0250000 	 -1.5000000 	 2.8395000 	 0.3199000 	 1.4093000 	 3.5248000 	 0.5541000 	 0.4022000 	 0.1799000 	 0.1421000 	 3.4951000
8.1000000 	 -1.0250000 	 -1.2500000 	 2.4838000 	 0.3236000 	 1.0452000 	 3.4863000 	 0.3465000 	 0.2508000 	 0.1121000 	 0.0873000 	 2.0966000
8.1000000 	 -1.0250000 	 -1.0000000 	 2.1791000 	 0.2808000 	 0.7175000 	 3.2473000 	 0.2154000 	 0.1552000 	 0.0688000 	 0.0526000 	 1.2142000
8.1000000 	 -1.0250000 	 -0.7500000 	 1.5865000 	 0.2363000 	 0.5045000 	 2.8354000 	 0.2046000 	 0.1077000 	 0.0422000 	 0.0428000 	 0.7997000
8.1000000 	 -1.0250000 	 -0.5000000 	 0.6876000 	 0.2385000 	 0.4127000 	 2.5463000 	 0.4389000 	 0.1175000 	 0.0466000 	 0.0761000 	 1.0507000
8.1000000 	 -0.9000000 	 -4.0000000 	 31.0803000 	 0.0000000 	 0.0000000 	 0.8912000 	 0.0046000 	 0.0445000 	 0.2042000 	 0.0033000 	 0.3410000
8.1000000 	 -0.9000000 	 -3.7500000 	 31.7325000 	 0.0000000 	 0.0000000 	 1.3280000 	 0.0182000 	 0.0911000 	 0.2751000 	 0.0117000 	 0.9930000
8.1000000 	 -0.9000000 	 -3.5000000 	 28.4822000 	 0.0000000 	 0.0064000 	 1.7335000 	 0.0660000 	 0.1731000 	 0.3512000 	 0.0368000 	 2.5888000
8.1000000 	 -0.9000000 	 -3.2500000 	 21.7543000 	 0.0000000 	 0.0301000 	 2.0634000 	 0.1775000 	 0.3093000 	 0.4339000 	 0.0863000 	 5.0485000
8.1000000 	 -0.9000000 	 -3.0000000 	 13.8253000 	 0.0000000 	 0.1151000 	 2.2724000 	 0.3489000 	 0.5064000 	 0.5056000 	 0.1478000 	 7.2311000
8.1000000 	 -0.9000000 	 -2.7500000 	 9.4108000 	 0.0054000 	 0.3592000 	 2.4385000 	 0.5545000 	 0.7523000 	 0.5383000 	 0.2077000 	 8.5737000
8.1000000 	 -0.9000000 	 -2.5000000 	 6.6204000 	 0.0226000 	 0.8534000 	 2.6246000 	 0.7596000 	 0.9809000 	 0.5170000 	 0.2541000 	 8.9715000
8.1000000 	 -0.9000000 	 -2.2500000 	 5.0283000 	 0.0746000 	 1.5096000 	 2.8769000 	 0.9122000 	 1.1001000 	 0.4554000 	 0.2759000 	 8.4986000
8.1000000 	 -0.9000000 	 -2.0000000 	 3.8837000 	 0.1845000 	 2.0094000 	 3.1581000 	 0.9294000 	 1.0285000 	 0.3679000 	 0.2596000 	 7.1747000
8.1000000 	 -0.9000000 	 -1.7500000 	 3.1786000 	 0.3247000 	 2.0812000 	 3.4033000 	 0.7828000 	 0.7994000 	 0.2700000 	 0.2073000 	 5.3258000
8.1000000 	 -0.9000000 	 -1.5000000 	 2.9217000 	 0.4156000 	 1.7673000 	 3.5377000 	 0.5506000 	 0.5378000 	 0.1803000 	 0.1416000 	 3.4972000
8.1000000 	 -0.9000000 	 -1.2500000 	 2.5679000 	 0.4207000 	 1.3180000 	 3.4948000 	 0.3445000 	 0.3364000 	 0.1126000 	 0.0870000 	 2.0984000
8.1000000 	 -0.9000000 	 -1.0000000 	 2.0906000 	 0.3662000 	 0.9159000 	 3.2536000 	 0.2145000 	 0.2088000 	 0.0690000 	 0.0524000 	 1.2146000
8.1000000 	 -0.9000000 	 -0.7500000 	 1.4887000 	 0.3110000 	 0.6562000 	 2.8410000 	 0.1999000 	 0.1443000 	 0.0424000 	 0.0420000 	 0.7937000
8.1000000 	 -0.9000000 	 -0.5000000 	 0.7230000 	 0.3177000 	 0.5436000 	 2.5489000 	 0.4327000 	 0.1564000 	 0.0461000 	 0.0751000 	 1.0405000
8.1000000 	 -0.7750000 	 -4.0000000 	 31.2598000 	 0.0000000 	 0.0000000 	 0.8890000 	 0.0043000 	 0.0583000 	 0.2030000 	 0.0032000 	 0.3279000
8.1000000 	 -0.7750000 	 -3.7500000 	 31.7111000 	 0.0000000 	 0.0010000 	 1.3232000 	 0.0178000 	 0.1201000 	 0.2735000 	 0.0115000 	 0.9804000
8.1000000 	 -0.7750000 	 -3.5000000 	 28.5329000 	 0.0000000 	 0.0083000 	 1.7290000 	 0.0651000 	 0.2288000 	 0.3499000 	 0.0364000 	 2.5683000
8.1000000 	 -0.7750000 	 -3.2500000 	 21.9731000 	 0.0000000 	 0.0387000 	 2.0536000 	 0.1748000 	 0.4081000 	 0.4318000 	 0.0852000 	 4.9993000
8.1000000 	 -0.7750000 	 -3.0000000 	 13.7570000 	 0.0000000 	 0.1503000 	 2.2757000 	 0.3468000 	 0.6718000 	 0.5045000 	 0.1472000 	 7.2243000
8.1000000 	 -0.7750000 	 -2.7500000 	 9.5977000 	 0.0069000 	 0.4650000 	 2.4346000 	 0.5472000 	 0.9918000 	 0.5360000 	 0.2056000 	 8.5239000
8.1000000 	 -0.7750000 	 -2.5000000 	 6.5661000 	 0.0287000 	 1.0931000 	 2.6321000 	 0.7506000 	 1.2951000 	 0.5158000 	 0.2521000 	 8.9530000
8.1000000 	 -0.7750000 	 -2.2500000 	 5.0320000 	 0.0949000 	 1.8976000 	 2.8854000 	 0.9002000 	 1.4513000 	 0.4547000 	 0.2736000 	 8.4819000
8.1000000 	 -0.7750000 	 -2.0000000 	 3.7534000 	 0.2364000 	 2.4897000 	 3.1733000 	 0.9192000 	 1.3605000 	 0.3682000 	 0.2580000 	 7.1754000
8.1000000 	 -0.7750000 	 -1.7500000 	 3.3357000 	 0.4175000 	 2.5596000 	 3.4213000 	 0.7751000 	 1.0613000 	 0.2705000 	 0.2062000 	 5.3297000
8.1000000 	 -0.7750000 	 -1.5000000 	 2.9062000 	 0.5371000 	 2.1794000 	 3.5551000 	 0.5471000 	 0.7189000 	 0.1806000 	 0.1412000 	 3.5026000
8.1000000 	 -0.7750000 	 -1.2500000 	 2.4471000 	 0.5436000 	 1.6349000 	 3.5080000 	 0.3427000 	 0.4505000 	 0.1127000 	 0.0868000 	 2.1007000
8.1000000 	 -0.7750000 	 -1.0000000 	 2.1539000 	 0.4744000 	 1.1510000 	 3.2627000 	 0.2129000 	 0.2801000 	 0.0691000 	 0.0523000 	 1.2171000
8.1000000 	 -0.7750000 	 -0.7500000 	 1.6068000 	 0.4064000 	 0.8447000 	 2.8476000 	 0.1942000 	 0.1929000 	 0.0425000 	 0.0412000 	 0.7876000
8.1000000 	 -0.7750000 	 -0.5000000 	 0.7375000 	 0.4218000 	 0.7119000 	 2.5505000 	 0.4246000 	 0.2078000 	 0.0456000 	 0.0739000 	 1.0277000
8.1000000 	 -0.6500000 	 -4.0000000 	 30.9043000 	 0.0000000 	 0.0000000 	 0.8906000 	 0.0044000 	 0.0780000 	 0.2026000 	 0.0033000 	 0.3386000
8.1000000 	 -0.6500000 	 -3.7500000 	 31.4820000 	 0.0000000 	 0.0014000 	 1.3291000 	 0.0180000 	 0.1599000 	 0.2733000 	 0.0116000 	 0.9907000
8.1000000 	 -0.6500000 	 -3.5000000 	 28.0237000 	 0.0000000 	 0.0111000 	 1.7416000 	 0.0656000 	 0.3056000 	 0.3499000 	 0.0368000 	 2.6019000
8.1000000 	 -0.6500000 	 -3.2500000 	 21.6237000 	 0.0000000 	 0.0506000 	 2.0645000 	 0.1747000 	 0.5430000 	 0.4314000 	 0.0853000 	 5.0219000
8.1000000 	 -0.6500000 	 -3.0000000 	 14.0892000 	 0.0010000 	 0.1935000 	 2.2620000 	 0.3402000 	 0.8822000 	 0.5012000 	 0.1449000 	 7.1417000
8.1000000 	 -0.6500000 	 -2.7500000 	 9.5617000 	 0.0087000 	 0.5994000 	 2.4336000 	 0.5394000 	 1.3065000 	 0.5336000 	 0.2035000 	 8.4822000
8.1000000 	 -0.6500000 	 -2.5000000 	 6.7048000 	 0.0360000 	 1.3861000 	 2.6447000 	 0.7408000 	 1.7066000 	 0.5142000 	 0.2502000 	 8.9462000
8.1000000 	 -0.6500000 	 -2.2500000 	 5.0886000 	 0.1197000 	 2.3377000 	 2.8941000 	 0.8839000 	 1.9041000 	 0.4538000 	 0.2704000 	 8.4541000
8.1000000 	 -0.6500000 	 -2.0000000 	 4.1395000 	 0.2991000 	 3.0068000 	 3.1828000 	 0.9024000 	 1.7874000 	 0.3684000 	 0.2549000 	 7.1533000
8.1000000 	 -0.6500000 	 -1.7500000 	 3.2990000 	 0.5317000 	 3.0797000 	 3.4427000 	 0.7651000 	 1.4043000 	 0.2713000 	 0.2047000 	 5.3326000
8.1000000 	 -0.6500000 	 -1.5000000 	 2.7376000 	 0.6861000 	 2.6285000 	 3.5775000 	 0.5422000 	 0.9567000 	 0.1811000 	 0.1406000 	 3.5078000
